,Unnamed: 0,release_year
4882,4882,2017
4883,4883,2018
4884,4884,2017
4885,4885,2017
4886,4886,2017
4887,4887,2017
4888,4888,2018
4889,4889,2017
4890,4890,2018
4891,4891,2018
4892,4892,2015
4893,4893,2008
4894,4894,2015
4895,4895,2015
4896,4896,2014
4897,4897,2016
4898,4898,2016
4899,4899,2016
4900,4900,2017
4901,4901,2017
4902,4902,2017
4903,4903,2017
4904,4904,2017
4905,4905,2017
4906,4906,2018
4907,4907,2018
4908,4908,2016
4909,4909,2017
4910,4910,2016
4911,4911,2018
4912,4912,2018
4913,4913,2016
4914,4914,2016
4915,4915,2018
4916,4916,2017
4917,4917,2018
4918,4918,2018
4919,4919,2018
4920,4920,2018
4921,4921,2018
4922,4922,2018
4923,4923,2017
4924,4924,2017
4925,4925,2018
4926,4926,2018
4927,4927,2017
4928,4928,2018
4929,4929,2018
4930,4930,2018
4931,4931,2017
4932,4932,2018
4933,4933,2017
4934,4934,2018
4935,4935,2018
4936,4936,2017
4937,4937,2018
4938,4938,2018
4939,4939,2017
4940,4940,2018
4941,4941,2018
4942,4942,2017
4943,4943,2018
4944,4944,2018
4945,4945,2017
4946,4946,1993
4947,4947,2017
4948,4948,2009
4949,4949,2017
4950,4950,2012
4951,4951,2017
4952,4952,2004
4953,4953,2016
4954,4954,2007
4955,4955,2005
4956,4956,2000
4957,4957,2017
4958,4958,2017
4959,4959,2018
4960,4960,2018
4961,4961,2018
4962,4962,2018
4963,4963,2018
4964,4964,2018
4965,4965,2009
4966,4966,2006
4967,4967,2018
4968,4968,2018
4969,4969,2016
4970,4970,2018
4971,4971,2016
4972,4972,2018
4973,4973,2018
4974,4974,2018
4975,4975,2017
4976,4976,2018
4977,4977,2018
4978,4978,2018
4979,4979,2018
4980,4980,2018
4981,4981,2018
4982,4982,2016
4983,4983,2016
4984,4984,2016
4985,4985,2017
4986,4986,2017
4987,4987,2018
4988,4988,2017
4989,4989,2018
4990,4990,2018
4991,4991,2018
4992,4992,2018
4993,4993,2018
4994,4994,2018
4995,4995,2018
4996,4996,2017
4997,4997,2017
4998,4998,2018
4999,4999,2017
5000,5000,2018
5001,5001,2018
5002,5002,2018
5003,5003,2017
5004,5004,2017
5005,5005,2018
5006,5006,2018
5007,5007,1998
5008,5008,2007
5009,5009,2017
5010,5010,2016
5011,5011,2016
5012,5012,2017
5013,5013,2017
5014,5014,2004
5015,5015,2014
5016,5016,2014
5017,5017,2014
5018,5018,2008
5019,5019,2004
5020,5020,2016
5021,5021,2004
5022,5022,2017
5023,5023,2018
5024,5024,2018
5025,5025,2017
5026,5026,2016
5027,5027,2018
5028,5028,2018
5029,5029,2018
5030,5030,2017
5031,5031,2017
5032,5032,2017
5033,5033,2017
5034,5034,2018
5035,5035,2018
5036,5036,2018
5037,5037,2018
5038,5038,2017
5039,5039,2018
5040,5040,2018
5041,5041,2018
5042,5042,2018
5043,5043,2018
5044,5044,2018
5045,5045,2018
5046,5046,2017
5047,5047,2018
5048,5048,2018
5049,5049,2018
5050,5050,2017
5051,5051,2017
5052,5052,2017
5053,5053,2017
5054,5054,2016
5055,5055,2017
5056,5056,1998
5057,5057,2016
5058,5058,2017
5059,5059,2018
5060,5060,2018
5061,5061,2018
5062,5062,2018
5063,5063,2018
5064,5064,2017
5065,5065,2017
5066,5066,2018
5067,5067,2018
5068,5068,2017
5069,5069,2018
5070,5070,2017
5071,5071,2018
5072,5072,2018
5073,5073,2018
5074,5074,2017
5075,5075,2017
5076,5076,2018
5077,5077,2017
5078,5078,2018
5079,5079,1980
5080,5080,1986
5081,5081,2017
5082,5082,2018
5083,5083,2017
5084,5084,2018
5085,5085,2017
5086,5086,2018
5087,5087,2018
5088,5088,2017
5089,5089,2016
5090,5090,2017
5091,5091,2016
5092,5092,2018
5093,5093,2017
5094,5094,2017
5095,5095,2003
5096,5096,2010
5097,5097,2018
5098,5098,2000
5099,5099,2017
5100,5100,2017
5101,5101,2017
5102,5102,2016
5103,5103,2017
5104,5104,2017
5105,5105,2015
5106,5106,2017
5107,5107,2017
5108,5108,2017
5109,5109,2017
5110,5110,2017
5111,5111,2017
5112,5112,2017
5113,5113,2017
5114,5114,2017
5115,5115,2017
5116,5116,2016
5117,5117,2017
5118,5118,2017
5119,5119,2017
5120,5120,2015
5121,5121,2017
5122,5122,2017
5123,5123,2017
5124,5124,2015
5125,5125,2017
5126,5126,2017
5127,5127,2017
5128,5128,2016
5129,5129,2017
5130,5130,1986
5131,5131,1991
5132,5132,2006
5133,5133,2017
5134,5134,2017
5135,5135,2017
5136,5136,2017
5137,5137,2017
5138,5138,2017
5139,5139,2015
5140,5140,2017
5141,5141,2017
5142,5142,2017
5143,5143,2017
5144,5144,2017
5145,5145,2015
5146,5146,2016
5147,5147,2017
5148,5148,2017
5149,5149,2017
5150,5150,2017
5151,5151,2017
5152,5152,2017
5153,5153,2016
5154,5154,2017
5155,5155,2017
5156,5156,2017
5157,5157,2017
5158,5158,2017
5159,5159,2017
5160,5160,2017
5161,5161,2017
5162,5162,2017
5163,5163,2017
5164,5164,2017
5165,5165,2017
5166,5166,2017
5167,5167,2017
5168,5168,2017
5169,5169,2014
5170,5170,2015
5171,5171,2017
5172,5172,2017
5173,5173,2017
5174,5174,2017
5175,5175,2017
5176,5176,2017
5177,5177,2017
5178,5178,2017
5179,5179,2002
5180,5180,2017
5181,5181,2016
5182,5182,2017
5183,5183,2017
5184,5184,2015
5185,5185,2017
5186,5186,1978
5187,5187,2016
5188,5188,2016
5189,5189,2016
5190,5190,2017
5191,5191,2010
5192,5192,2007
5193,5193,2009
5194,5194,2008
5195,5195,2009
5196,5196,2017
5197,5197,2016
5198,5198,2017
5199,5199,2017
5200,5200,2017
5201,5201,2017
5202,5202,2016
5203,5203,2015
5204,5204,2017
5205,5205,2017
5206,5206,2017
5207,5207,2017
5208,5208,2017
5209,5209,2017
5210,5210,2017
5211,5211,2017
5212,5212,2017
5213,5213,2017
5214,5214,2017
5215,5215,2016
5216,5216,2012
5217,5217,2017
5218,5218,2015
5219,5219,2017
5220,5220,1960
5221,5221,2015
5222,5222,2016
5223,5223,2016
5224,5224,2017
5225,5225,2017
5226,5226,2017
5227,5227,2017
5228,5228,2016
5229,5229,2017
5230,5230,2017
5231,5231,2017
5232,5232,2017
5233,5233,2017
5234,5234,2017
5235,5235,2012
5236,5236,2016
5237,5237,2017
5238,5238,2017
5239,5239,2016
5240,5240,2017
5241,5241,2016
5242,5242,2012
5243,5243,2016
5244,5244,2004
5245,5245,2000
5246,5246,2013
5247,5247,2009
5248,5248,2016
5249,5249,2017
5250,5250,2017
5251,5251,2017
5252,5252,2017
5253,5253,2017
5254,5254,2015
5255,5255,2017
5256,5256,2017
5257,5257,2017
5258,5258,2017
5259,5259,2014
5260,5260,2015
5261,5261,2017
5262,5262,2017
5263,5263,2017
5264,5264,2014
5265,5265,2017
5266,5266,2017
5267,5267,2016
5268,5268,2017
5269,5269,2017
5270,5270,2017
5271,5271,2017
5272,5272,2017
5273,5273,2017
5274,5274,2017
5275,5275,2017
5276,5276,2017
5277,5277,2017
5278,5278,2016
5279,5279,2017
5280,5280,2017
5281,5281,2017
5282,5282,2016
5283,5283,2017
5284,5284,2016
5285,5285,2017
5286,5286,2016
5287,5287,2016
5288,5288,2017
5289,5289,2017
5290,5290,1988
5291,5291,2017
5292,5292,2012
5293,5293,2013
5294,5294,2006
5295,5295,1976
5296,5296,1983
5297,5297,2017
5298,5298,2007
5299,5299,1988
5300,5300,1973
5301,5301,2017
5302,5302,2017
5303,5303,1974
5304,5304,1989
5305,5305,2017
5306,5306,2016
5307,5307,2017
5308,5308,2016
5309,5309,1984
5310,5310,2016
5311,5311,2016
5312,5312,2016
5313,5313,2017
5314,5314,2016
5315,5315,2017
5316,5316,2016
5317,5317,2017
5318,5318,2017
5319,5319,2017
5320,5320,2017
5321,5321,2017
5322,5322,2011
5323,5323,2017
5324,5324,2013
5325,5325,2017
5326,5326,2015
5327,5327,2017
5328,5328,2017
5329,5329,2017
5330,5330,2015
5331,5331,2017
5332,5332,2015
5333,5333,2017
5334,5334,2017
5335,5335,2017
5336,5336,2017
5337,5337,2015
5338,5338,2015
5339,5339,2015
5340,5340,2015
5341,5341,2016
5342,5342,2017
5343,5343,2017
5344,5344,2017
5345,5345,2017
5346,5346,2017
5347,5347,2011
5348,5348,2016
5349,5349,2014
5350,5350,2015
5351,5351,2016
5352,5352,2016
5353,5353,2016
5354,5354,2016
5355,5355,2014
5356,5356,2016
5357,5357,2017
5358,5358,2016
5359,5359,2016
5360,5360,2017
5361,5361,2016
5362,5362,2011
5363,5363,2013
5364,5364,2015
5365,5365,2012
5366,5366,2009
5367,5367,2017
5368,5368,2017
5369,5369,2017
5370,5370,2016
5371,5371,2017
5372,5372,2017
5373,5373,2017
5374,5374,2017
5375,5375,2017
5376,5376,2017
5377,5377,2017
5378,5378,2014
5379,5379,2014
5380,5380,2017
5381,5381,2017
5382,5382,2015
5383,5383,2012
5384,5384,2012
5385,5385,2017
5386,5386,2008
5387,5387,2012
5388,5388,2016
5389,5389,2011
5390,5390,2014
5391,5391,1966
5392,5392,2012
5393,5393,2010
5394,5394,2018
5395,5395,2016
5396,5396,1971
5397,5397,2015
5398,5398,2013
5399,5399,2014
5400,5400,1962
5401,5401,2014
5402,5402,2016
5403,5403,2011
5404,5404,2016
5405,5405,2009
5406,5406,2012
5407,5407,2014
5408,5408,1994
5409,5409,2014
5410,5410,2012
5411,5411,2016
5412,5412,2017
5413,5413,2017
5414,5414,2017
5415,5415,2017
5416,5416,2017
5417,5417,2015
5418,5418,2017
5419,5419,2017
5420,5420,2016
5421,5421,2017
5422,5422,2014
5423,5423,2017
5424,5424,2017
5425,5425,2016
5426,5426,2017
5427,5427,2017
5428,5428,2017
5429,5429,2017
5430,5430,2017
5431,5431,2017
5432,5432,2017
5433,5433,2016
5434,5434,2016
5435,5435,2017
5436,5436,2016
5437,5437,2015
5438,5438,2016
5439,5439,2017
5440,5440,2017
5441,5441,2017
5442,5442,2016
5443,5443,2016
5444,5444,2016
5445,5445,2017
5446,5446,2017
5447,5447,1993
5448,5448,2017
5449,5449,2016
5450,5450,2017
5451,5451,2017
5452,5452,2015
5453,5453,2016
5454,5454,2017
5455,5455,1993
5456,5456,2017
5457,5457,2015
5458,5458,2016
5459,5459,2015
5460,5460,1995
5461,5461,1969
5462,5462,1998
5463,5463,2016
5464,5464,2016
5465,5465,2016
5466,5466,2017
5467,5467,2011
5468,5468,2017
5469,5469,2017
5470,5470,2017
5471,5471,2017
5472,5472,2017
5473,5473,2017
5474,5474,2016
5475,5475,2017
5476,5476,2017
5477,5477,2017
5478,5478,2017
5479,5479,2017
5480,5480,2017
5481,5481,1992
5482,5482,1994
5483,5483,2016
5484,5484,2010
5485,5485,1995
5486,5486,2016
5487,5487,2016
5488,5488,2017
5489,5489,2017
5490,5490,2017
5491,5491,2017
5492,5492,2017
5493,5493,2017
5494,5494,2017
5495,5495,2017
5496,5496,2017
5497,5497,2017
5498,5498,2016
5499,5499,1996
5500,5500,1996
5501,5501,2016
5502,5502,2016
5503,5503,2017
5504,5504,2017
5505,5505,2015
5506,5506,2016
5507,5507,2016
5508,5508,2017
5509,5509,2015
5510,5510,2010
5511,5511,2017
5512,5512,2017
5513,5513,2015
5514,5514,2017
5515,5515,2016
5516,5516,2016
5517,5517,2016
5518,5518,2017
5519,5519,2016
5520,5520,2017
5521,5521,2017
5522,5522,2017
5523,5523,2017
5524,5524,2017
5525,5525,2017
5526,5526,2014
5527,5527,2014
5528,5528,2016
5529,5529,2017
5530,5530,2016
5531,5531,2016
5532,5532,2016
5533,5533,2017
5534,5534,2016
5535,5535,2016
5536,5536,2017
5537,5537,2016
5538,5538,2017
5539,5539,2016
5540,5540,2017
5541,5541,2017
5542,5542,2005
5543,5543,2016
5544,5544,2016
5545,5545,1971
5546,5546,2015
5547,5547,2014
5548,5548,2010
5549,5549,1975
5550,5550,2017
5551,5551,2016
5552,5552,2016
5553,5553,2016
5554,5554,2017
5555,5555,2016
5556,5556,2017
5557,5557,2017
5558,5558,2017
5559,5559,2017
5560,5560,2016
5561,5561,2017
5562,5562,2017
5563,5563,2015
5564,5564,2016
5565,5565,2017
5566,5566,2017
5567,5567,2015
5568,5568,2016
5569,5569,2017
5570,5570,1992
5571,5571,2001
5572,5572,2006
5573,5573,2016
5574,5574,2001
5575,5575,2016
5576,5576,2017
5577,5577,2016
5578,5578,2017
5579,5579,2017
5580,5580,2016
5581,5581,2013
5582,5582,2017
5583,5583,2010
5584,5584,2016
5585,5585,2016
5586,5586,2017
5587,5587,2016
5588,5588,2015
5589,5589,2015
5590,5590,2017
5591,5591,2017
5592,5592,2016
5593,5593,2015
5594,5594,2017
5595,5595,2016
5596,5596,2016
5597,5597,2016
5598,5598,2013
5599,5599,2016
5600,5600,2015
5601,5601,2016
5602,5602,2010
5603,5603,2016
5604,5604,2016
5605,5605,2015
5606,5606,2017
5607,5607,2017
5608,5608,2016
5609,5609,2017
5610,5610,2016
5611,5611,2017
5612,5612,1977
5613,5613,2017
5614,5614,2017
5615,5615,2014
5616,5616,2015
5617,5617,2014
5618,5618,2015
5619,5619,2016
5620,5620,2016
5621,5621,2014
5622,5622,2017
5623,5623,2015
5624,5624,2016
5625,5625,2017
5626,5626,2016
5627,5627,2017
5628,5628,2017
5629,5629,2016
5630,5630,2017
5631,5631,2017
5632,5632,2008
5633,5633,2014
5634,5634,2014
5635,5635,2014
5636,5636,2016
5637,5637,2017
5638,5638,2015
5639,5639,2017
5640,5640,2017
5641,5641,2016
5642,5642,2017
5643,5643,2013
5644,5644,2016
5645,5645,2016
5646,5646,2017
5647,5647,2016
5648,5648,2007
5649,5649,2011
5650,5650,1999
5651,5651,2016
5652,5652,2016
5653,5653,2016
5654,5654,2016
5655,5655,2016
5656,5656,2016
5657,5657,2016
5658,5658,2018
5659,5659,2016
5660,5660,2016
5661,5661,2016
5662,5662,2016
5663,5663,2016
5664,5664,2015
5665,5665,2012
5666,5666,2015
5667,5667,2012
5668,5668,2012
5669,5669,2011
5670,5670,2016
5671,5671,2012
5672,5672,2001
5673,5673,2012
5674,5674,2012
5675,5675,2012
5676,5676,2016
5677,5677,2017
5678,5678,2016
5679,5679,2016
5680,5680,2016
5681,5681,2015
5682,5682,2016
5683,5683,2016
5684,5684,2016
5685,5685,2016
5686,5686,2015
5687,5687,2016
5688,5688,2016
5689,5689,2016
5690,5690,2016
5691,5691,2016
5692,5692,2016
5693,5693,2016
5694,5694,2016
5695,5695,2016
5696,5696,2014
5697,5697,2013
5698,5698,2015
5699,5699,2016
5700,5700,2015
5701,5701,2015
5702,5702,2016
5703,5703,2016
5704,5704,1979
5705,5705,2016
5706,5706,2016
5707,5707,2016
5708,5708,2016
5709,5709,2016
5710,5710,2012
5711,5711,2016
5712,5712,2012
5713,5713,2016
5714,5714,2016
5715,5715,2016
5716,5716,2016
5717,5717,2016
5718,5718,2012
5719,5719,2016
5720,5720,2009
5721,5721,2016
5722,5722,2015
5723,5723,2016
5724,5724,2016
5725,5725,2016
5726,5726,2015
5727,5727,2011
5728,5728,2013
5729,5729,2013
5730,5730,2013
5731,5731,2012
5732,5732,2012
5733,5733,2016
5734,5734,2016
5735,5735,2015
5736,5736,2016
5737,5737,2016
5738,5738,2016
5739,5739,2016
5740,5740,2016
5741,5741,2016
5742,5742,2016
5743,5743,2016
5744,5744,2016
5745,5745,2016
5746,5746,2016
5747,5747,2012
5748,5748,2008
5749,5749,2010
5750,5750,2015
5751,5751,2006
5752,5752,2015
5753,5753,2008
5754,5754,2016
5755,5755,2016
5756,5756,2016
5757,5757,2016
5758,5758,2016
5759,5759,2016
5760,5760,2016
5761,5761,2016
5762,5762,2015
5763,5763,2015
5764,5764,2016
5765,5765,2015
5766,5766,2014
5767,5767,2010
5768,5768,2014
5769,5769,2012
5770,5770,2016
5771,5771,2015
5772,5772,2015
5773,5773,2016
5774,5774,2015
5775,5775,2016
5776,5776,2016
5777,5777,2015
5778,5778,2015
5779,5779,2016
5780,5780,2013
5781,5781,2015
5782,5782,2016
5783,5783,2016
5784,5784,2016
5785,5785,2016
5786,5786,2016
5787,5787,2016
5788,5788,2016
5789,5789,2016
5790,5790,2016
5791,5791,2016
5792,5792,2016
5793,5793,2016
5794,5794,2010
5795,5795,2016
5796,5796,2012
5797,5797,2016
5798,5798,2016
5799,5799,2016
5800,5800,2016
5801,5801,2015
5802,5802,2008
5803,5803,2011
5804,5804,2016
5805,5805,2010
5806,5806,2015
5807,5807,2016
5808,5808,2016
5809,5809,2016
5810,5810,2016
5811,5811,2001
5812,5812,2015
5813,5813,2015
5814,5814,2010
5815,5815,2005
5816,5816,2009
5817,5817,2012
5818,5818,2014
5819,5819,2016
5820,5820,2011
5821,5821,1994
5822,5822,2005
5823,5823,2008
5824,5824,2008
5825,5825,2016
5826,5826,2008
5827,5827,2016
5828,5828,2016
5829,5829,2016
5830,5830,2016
5831,5831,2016
5832,5832,2015
5833,5833,2016
5834,5834,2016
5835,5835,2016
5836,5836,2016
5837,5837,2015
5838,5838,2016
5839,5839,2016
5840,5840,2016
5841,5841,2015
5842,5842,2016
5843,5843,2016
5844,5844,2016
5845,5845,2016
5846,5846,2016
5847,5847,2016
5848,5848,2016
5849,5849,2016
5850,5850,2016
5851,5851,2016
5852,5852,2016
5853,5853,2015
5854,5854,2007
5855,5855,2012
5856,5856,2016
5857,5857,2016
5858,5858,2015
5859,5859,2016
5860,5860,2016
5861,5861,2016
5862,5862,2016
5863,5863,2014
5864,5864,2016
5865,5865,2015
5866,5866,2016
5867,5867,2016
5868,5868,2016
5869,5869,2016
5870,5870,2012
5871,5871,2016
5872,5872,2016
5873,5873,2008
5874,5874,2010
5875,5875,2016
5876,5876,2015
5877,5877,2014
5878,5878,2015
5879,5879,2015
5880,5880,2015
5881,5881,2015
5882,5882,2015
5883,5883,2015
5884,5884,2015
5885,5885,2015
5886,5886,2015
5887,5887,2015
5888,5888,2015
5889,5889,2015
5890,5890,2015
5891,5891,2015
5892,5892,2015
5893,5893,2015
5894,5894,2015
5895,5895,2014
5896,5896,2015
5897,5897,2014
5898,5898,2015
5899,5899,2015
5900,5900,2015
5901,5901,2015
5902,5902,2015
5903,5903,2014
5904,5904,2015
5905,5905,2015
5906,5906,2015
5907,5907,2015
5908,5908,1992
5909,5909,2014
5910,5910,2015
5911,5911,2015
5912,5912,2015
5913,5913,2015
5914,5914,2011
5915,5915,2015
5916,5916,2015
5917,5917,2015
5918,5918,2015
5919,5919,2015
5920,5920,2014
5921,5921,2014
5922,5922,2014
5923,5923,1998
5924,5924,2014
5925,5925,2014
5926,5926,2014
5927,5927,2014
5928,5928,2014
5929,5929,2014
5930,5930,2014
5931,5931,2014
5932,5932,2013
5933,5933,2013
5934,5934,2014
5935,5935,2013
5936,5936,2013
5937,5937,2013
5938,5938,2013
5939,5939,2007
5940,5940,2013
5941,5941,2011
5942,5942,1988
5943,5943,1986
5944,5944,1986
5945,5945,1990
5946,5946,1988
5947,5947,1987
5948,5948,1989
5949,5949,1988
5950,5950,1991
5951,5951,1990
5952,5952,1991
5953,5953,2000
5954,5954,2010
5955,5955,2009
5956,5956,2007
5957,5957,2006
5958,5958,2009
5959,5959,2008
5960,5960,1997
5961,5961,2019
5962,5962,2008
5963,5963,2014
5964,5964,2018
5965,5965,2018
5966,5966,2019
5967,5967,2017
5968,5968,2018
5969,5969,2017
5970,5970,2017
5971,5971,2015
5972,5972,2020
5973,5973,2018
5974,5974,2016
5975,5975,2017
5976,5976,2010
5977,5977,2005
5978,5978,2013
5979,5979,2014
5980,5980,2017
5981,5981,2008
5982,5982,2018
5983,5983,2016
5984,5984,2017
5985,5985,2017
5986,5986,2014
5987,5987,2015
5988,5988,2014
5989,5989,2017
5990,5990,2010
5991,5991,2018
5992,5992,2006
5993,5993,2009
5994,5994,2019
5995,5995,2018
5996,5996,2013
5997,5997,2015
5998,5998,2018
5999,5999,2016
6000,6000,2013
6001,6001,2018
6002,6002,2016
6003,6003,2017
6004,6004,2018
6005,6005,2017
6006,6006,2000
6007,6007,2003
6008,6008,2015
6009,6009,2016
6010,6010,2018
6011,6011,2016
6012,6012,2011
6013,6013,1989
6014,6014,2017
6015,6015,2015
6016,6016,2017
6017,6017,2014
6018,6018,2004
6019,6019,2011
6020,6020,2012
6021,6021,2017
6022,6022,2014
6023,6023,2017
6024,6024,2019
6025,6025,2018
6026,6026,2016
6027,6027,2017
6028,6028,2016
6029,6029,2016
6030,6030,1977
6031,6031,1971
6032,6032,1993
6033,6033,2015
6034,6034,2016
6035,6035,2016
6036,6036,2012
6037,6037,2013
6038,6038,2017
6039,6039,2013
6040,6040,2019
6041,6041,2011
6042,6042,2016
6043,6043,2018
6044,6044,2010
6045,6045,2012
6046,6046,2014
6047,6047,2014
6048,6048,2017
6049,6049,1998
6050,6050,2015
6051,6051,2015
6052,6052,2013
6053,6053,2011
6054,6054,2011
6055,6055,2016
6056,6056,2011
6057,6057,2009
6058,6058,2015
6059,6059,2015
6060,6060,1996
6061,6061,2012
6062,6062,2002
6063,6063,2008
6064,6064,2017
6065,6065,2018
6066,6066,2013
6067,6067,2015
6068,6068,2019
6069,6069,2018
6070,6070,2011
6071,6071,2017
6072,6072,2013
6073,6073,2011
6074,6074,2010
6075,6075,2010
6076,6076,2015
6077,6077,2012
6078,6078,2016
6079,6079,2017
6080,6080,2012
6081,6081,2002
6082,6082,2015
6083,6083,2016
6084,6084,2015
6085,6085,2007
6086,6086,2012
6087,6087,2010
6088,6088,2018
6089,6089,2018
6090,6090,2014
6091,6091,2013
6092,6092,2017
6093,6093,2018
6094,6094,2013
6095,6095,2012
6096,6096,2018
6097,6097,2008
6098,6098,2012
6099,6099,2018
6100,6100,2017
6101,6101,2010
6102,6102,2015
6103,6103,2006
6104,6104,2012
6105,6105,2014
6106,6106,2015
6107,6107,2004
6108,6108,2017
6109,6109,2016
6110,6110,2018
6111,6111,1974
6112,6112,2017
6113,6113,2018
6114,6114,2016
6115,6115,2018
6116,6116,1989
6117,6117,2019
6118,6118,2016
6119,6119,2018
6120,6120,2006
6121,6121,2018
6122,6122,2016
6123,6123,2001
6124,6124,2013
6125,6125,2014
6126,6126,2014
6127,6127,2017
6128,6128,2019
6129,6129,2015
6130,6130,1977
6131,6131,2011
6132,6132,2014
6133,6133,2016
6134,6134,2017
6135,6135,1999
6136,6136,2017
6137,6137,2017
6138,6138,2017
6139,6139,2018
6140,6140,2018
6141,6141,2019
6142,6142,2014
6143,6143,1998
6144,6144,2016
6145,6145,2018
6146,6146,2015
6147,6147,2000
6148,6148,2019
6149,6149,2015
6150,6150,2013
6151,6151,1986
6152,6152,1991
6153,6153,1999
6154,6154,2000
6155,6155,2012
6156,6156,2012
6157,6157,2018
6158,6158,2014
6159,6159,2017
6160,6160,2017
6161,6161,2018
6162,6162,2015
6163,6163,2001
6164,6164,2003
6165,6165,2015
6166,6166,2018
6167,6167,2018
6168,6168,2013
6169,6169,2016
6170,6170,2016
6171,6171,2018
6172,6172,2017
6173,6173,2018
6174,6174,2018
6175,6175,2018
6176,6176,2007
6177,6177,2012
6178,6178,2017
6179,6179,2016
6180,6180,2011
6181,6181,2015
6182,6182,2015
6183,6183,2018
6184,6184,2011
6185,6185,2011
6186,6186,2011
6187,6187,2014
6188,6188,1997
6189,6189,2019
6190,6190,2016
6191,6191,2016
6192,6192,2018
6193,6193,2012
6194,6194,2016
6195,6195,2014
6196,6196,2016
6197,6197,1994
6198,6198,2016
6199,6199,2014
6200,6200,2018
6201,6201,2017
6202,6202,2016
6203,6203,2013
6204,6204,2005
6205,6205,2006
6206,6206,2016
6207,6207,2016
6208,6208,2014
6209,6209,2019
6210,6210,2015
6211,6211,1995
6212,6212,2003
6213,6213,2014
6214,6214,2017
6215,6215,2016
6216,6216,2013
6217,6217,2006
6218,6218,2019
6219,6219,2016
6220,6220,1995
6221,6221,2001
6222,6222,2004
6223,6223,2017
6224,6224,2015
6225,6225,2017
6226,6226,2015
6227,6227,2010
6228,6228,2016
6229,6229,2002
6230,6230,2009
6231,6231,2015
6232,6232,2009
6233,6233,2017
6234,6234,2013
6235,6235,2010
6236,6236,2015
6237,6237,2015
6238,6238,2016
6239,6239,2010
6240,6240,2011
6241,6241,2016
6242,6242,2012
6243,6243,2017
6244,6244,2015
6245,6245,2013
6246,6246,1995
6247,6247,1998
6248,6248,1992
6249,6249,2016
6250,6250,2017
6251,6251,2018
6252,6252,2015
6253,6253,2016
6254,6254,1972
6255,6255,1982
6256,6256,2015
6257,6257,2016
6258,6258,2018
6259,6259,2013
6260,6260,1997
6261,6261,2013
6262,6262,2010
6263,6263,2015
6264,6264,2016
6265,6265,2016
6266,6266,1996
6267,6267,1992
6268,6268,2008
6269,6269,2016
6270,6270,2007
6271,6271,2008
6272,6272,2016
6273,6273,2015
6274,6274,2017
6275,6275,2015
6276,6276,2010
6277,6277,2016
6278,6278,2015
6279,6279,2016
6280,6280,2016
6281,6281,2016
6282,6282,2019
6283,6283,2004
6284,6284,1978
6285,6285,2012
6286,6286,2019
6287,6287,2014
6288,6288,2017
6289,6289,2005
6290,6290,2010
6291,6291,2009
6292,6292,2013
6293,6293,2018
6294,6294,2013
6295,6295,2015
6296,6296,2006
6297,6297,2018
6298,6298,2007
6299,6299,2003
6300,6300,2017
6301,6301,1997
6302,6302,2017
6303,6303,1999
6304,6304,2017
6305,6305,2002
6306,6306,2018
6307,6307,2017
6308,6308,2017
6309,6309,2002
6310,6310,2010
6311,6311,2000
6312,6312,2018
6313,6313,2017
6314,6314,2015
6315,6315,2018
6316,6316,2017
6317,6317,2016
6318,6318,2016
6319,6319,2018
6320,6320,2012
6321,6321,2019
6322,6322,2001
6323,6323,2014
6324,6324,2015
6325,6325,2018
6326,6326,2017
6327,6327,2007
6328,6328,2017
6329,6329,2013
6330,6330,2015
6331,6331,2018
6332,6332,2016
6333,6333,2015
6334,6334,2017
6335,6335,2016
6336,6336,2016
6337,6337,2001
6338,6338,2013
6339,6339,2013
6340,6340,2016
6341,6341,2017
6342,6342,2013
6343,6343,1999
6344,6344,2010
6345,6345,2017
6346,6346,2018
6347,6347,1991
6348,6348,2015
6349,6349,2017
6350,6350,1973
6351,6351,2018
6352,6352,2016
6353,6353,2017
6354,6354,2008
6355,6355,2017
6356,6356,2015
6357,6357,2016
6358,6358,1967
6359,6359,2003
6360,6360,2016
6361,6361,2017
6362,6362,2017
6363,6363,2016
6364,6364,2013
6365,6365,2017
6366,6366,2013
6367,6367,2016
6368,6368,2016
6369,6369,2018
6370,6370,2007
6371,6371,2013
6372,6372,2016
6373,6373,2014
6374,6374,2015
6375,6375,2018
6376,6376,2005
6377,6377,2017
6378,6378,2015
6379,6379,2009
6380,6380,2017
6381,6381,2016
6382,6382,2016
6383,6383,2017
6384,6384,2017
6385,6385,2013
6386,6386,2018
6387,6387,2016
6388,6388,2018
6389,6389,2017
6390,6390,2010
6391,6391,2017
6392,6392,2018
6393,6393,2012
6394,6394,2017
6395,6395,1960
6396,6396,2016
6397,6397,2016
6398,6398,2017
6399,6399,2014
6400,6400,2016
6401,6401,2009
6402,6402,2018
6403,6403,2015
6404,6404,2018
6405,6405,2017
6406,6406,2017
6407,6407,2016
6408,6408,2014
6409,6409,2016
6410,6410,2017
6411,6411,2014
6412,6412,2014
6413,6413,2012
6414,6414,1998
6415,6415,1992
6416,6416,2016
6417,6417,2019
6418,6418,2017
6419,6419,2016
6420,6420,2012
6421,6421,2008
6422,6422,2015
6423,6423,1976
6424,6424,2009
6425,6425,2012
6426,6426,2015
6427,6427,2006
6428,6428,1992
6429,6429,1992
6430,6430,2015
6431,6431,1958
6432,6432,2015
6433,6433,2010
6434,6434,2018
6435,6435,2016
